Project Number	Project Name	Project Address	Project Path
1802002.000	JUNIOR SCHOOL PROJECTS 2,3,4,5 & 9B	CNR NEW SOUTH HEAD ROAD & VAUCLUSE RD, VAUCLUSE NSW 2030	\\bvn\data\projects\18\1802002.000\Design\BIM\_Revit\003 - Junior School\1.0 Project Files\1802002_AR_JS_BUILDING_R22.rvt
Id	Type	Category	ConceptFlag	Length	Area	Volume	Workset	Family	Phase Created	Phase Demolished
5328259	Concept_200mm	Walls	True	62.1003428214	758.718019518	497.846469500	00_FACADE	Basic Wall	Stage 2/3	None
5328299	Glazing_Commercial Suite_AC concept	Walls	True	28.8789226842	272.264396113	None	00_FACADE	Curtain Wall	Stage 2/3	None
5328315	Glazing_Commercial Suite_AC concept	Walls	True	28.8789226842	272.264396113	None	00_FACADE	Curtain Wall	Stage 2/3	None
5328408	Concept_200mm	Walls	True	4.27536006769	38.0792998042	24.9864171943	30_INTERIOR	Basic Wall	Stage 2/3	None
5328606	Concept_200mm	Walls	True	6.56167979003	11.0515221030	7.25165492326	30_INTERIOR	Basic Wall	Stage 2/3	None
5329080	Concept_200mm	Walls	True	18.6083185960	104.661422710	68.6754742190	00_FACADE	Basic Wall	Stage 2/3	None
5371427	Concept_200mm	Walls	True	6.55414818191	64.6127441462	42.3968137442	30_INTERIOR	Basic Wall	Stage 2/3	None
5371428	Concept_200mm	Walls	True	16.4044095057	160.362401901	105.224673163	30_INTERIOR	Basic Wall	Stage 2/3	None
5372388	Concept_200mm	Walls	True	10.1706036745	125.149287777	82.1189552344	30_INTERIOR	Basic Wall	Stage 2/3	None
5372588	Concept_200mm	Walls	True	18.6083185960	214.062784925	140.461144964	30_INTERIOR	Basic Wall	Stage 2/3	None
5373477	Concept -25mm	Walls	True	2.25557742782	4.41509934922	0.362131448733	40_FF&E	Basic Wall	Stage 2/3	None
5373735	Concept -25mm	Walls	True	2.25557742782	4.41509934922	0.362131448733	40_FF&E	Basic Wall	Stage 2/3	None
5373780	Concept -25mm	Walls	True	2.25557742782	4.41509934922	0.362131448733	40_FF&E	Basic Wall	Stage 2/3	None
5373825	Concept -25mm	Walls	True	2.25557742782	4.41509934922	0.362131448733	40_FF&E	Basic Wall	Stage 2/3	None
5373870	Concept -25mm	Walls	True	2.25557742782	4.41509934922	0.362131448733	40_FF&E	Basic Wall	Stage 2/3	None
5615274	FENCE_AC concept 2	Walls	True	7.04198120643	35.0712120034	None	20_VERTICAL CIRCULATION	Curtain Wall	Stage 2/3	None
5615374	FENCE_AC concept 2	Walls	True	1.10376678137	5.49545969689	None	20_VERTICAL CIRCULATION	Curtain Wall	Stage 2/3	None
5615401	FENCE_AC concept 2	Walls	True	5.97556242510	29.4072953991	None	20_VERTICAL CIRCULATION	Curtain Wall	Stage 2/3	None
5615489	FENCE_AC concept 2	Walls	True	6.85578325199	33.7390908070	None	20_VERTICAL CIRCULATION	Curtain Wall	Stage 2/3	None
5615583	FENCE_AC concept 2	Walls	True	10.9259402954	53.7693912176	None	20_VERTICAL CIRCULATION	Curtain Wall	Stage 2/3	None
5616270	FENCE_AC concept 2	Walls	True	1.64041994751	8.07293281253	None	50_SITE	Curtain Wall	Stage 2/3	None
6018302	PF10c/F120 - FIRE RATED STUD PARTITION	Walls	False	3.16272965879	30.1861381501	12.6765934488	30_INTERIOR	Basic Wall	Stage 4/5/9b	None
6019850	PF10c/F120 - FIRE RATED STUD PARTITION	Walls	False	3.16272965879	30.3410523488	12.7416492803	30_INTERIOR	Basic Wall	Stage 4/5/9b	None
6234025	P10d - STUD PARTITION IMPACT / FC	Walls	False	5.50461004681	24.4691727090	9.15185593446	30_INTERIOR	Basic Wall	Stage 4/5/9b	None
6315168	P8c - STUD PARTITION IMPACT 2 SIDES	Walls	False	3.87030197317	36.7208715159	11.5063531959	30_INTERIOR	Basic Wall	Stage 4/5/9b	None
6317065	PF10c/F120 - FIRE RATED STUD PARTITION	Walls	False	7.67780465136	15.8532411847	6.65752910643	30_INTERIOR	Basic Wall	Stage 4/5/9b	None
6317155	PF10c/F120 - FIRE RATED STUD PARTITION	Walls	False	3.16272965879	26.5631781264	11.1551404205	30_INTERIOR	Basic Wall	Stage 4/5/9b	None
6318407	P18c/A45 - STUD PARTITION ACOUSTIC FC 1 SIDE	Walls	False	14.8689897120	64.9633492307	23.6579126136	30_INTERIOR	Basic Wall	Stage 4/5/9b	None
6319922	PF10c/F120 - FIRE RATED STUD PARTITION	Walls	False	8.03805774278	16.4632718155	6.91370994876	30_INTERIOR	Basic Wall	Stage 4/5/9b	None
6319923	PF10c/F120 - FIRE RATED STUD PARTITION	Walls	False	3.18603130083	27.6392766261	11.6070453023	30_INTERIOR	Basic Wall	Stage 4/5/9b	None
6640039	IWS-301_RW35_Internal Glazing_Sapphire Maxline 116x45	Walls	False	7.37541451773	65.3333963185	None	30_INTERIOR	Curtain Wall	Stage 4/5/9b	None
6640645	L8a/T1.0 - STUD LINING	Walls	False	15.8879960622	123.448994558	25.9210487261	30_INTERIOR	Basic Wall	Stage 4/5/9b	None
6640646	L8a/T1.0 - STUD LINING	Walls	False	0.977690288714	8.52501705003	1.79002982678	30_INTERIOR	Basic Wall	Stage 4/5/9b	None
6640647	L8a/T1.0 - STUD LINING	Walls	False	0.977690288714	8.52501705003	1.79002982678	30_INTERIOR	Basic Wall	Stage 4/5/9b	None
6653403	P18c/A45 - STUD PARTITION ACOUSTIC FC 1 SIDE	Walls	False	14.8361813131	60.7106256073	22.1091845223	30_INTERIOR	Basic Wall	Stage 4/5/9b	None
6653522	P5c/A45* - STUD PARTITION FC 2 SIDES	Walls	False	2.84612860892	28.1284659792	8.67478937677	30_INTERIOR	Basic Wall	Stage 4/5/9b	None
6656307	P8c - STUD PARTITION IMPACT 2 SIDES	Walls	False	8.37612653711	45.0816497425	15.0863788508	30_INTERIOR	Basic Wall	Stage 4/5/9b	None
6656308	P8c - STUD PARTITION IMPACT 2 SIDES	Walls	False	8.39533356512	44.7026802580	14.9595583540	30_INTERIOR	Basic Wall	Stage 4/5/9b	None
6656899	FENCE_AC concept 2	Walls	True	32.9477029471	205.382662728	None	50_SITE	Curtain Wall	Stage 2/3	None
6657312	Concept_300mm	Walls	True	33.4398289313	125.662664232	123.683724638	50_SITE	Basic Wall	Stage 2/3	None
