Project Number	Project Name	Project Address	Project Path
2108012.000	THE KING'S SCHOOL STEAM BUILDING	87-129 Pennant Hills Rd. North Parramatta, NSW	\\bvn\data\projects\21\2108012.000\Design\BIM\_Revit\1.0 Project Files\AR_2108012_TKS_STEAM_BUILDING.rvt
Id	Type	Category	ConceptFlag	Length	Area	Volume	Workset	Family	Phase Created	Phase Demolished
5154885	Concrete_Cast Insitu_250mm	Walls	False	12.4671916011	240.020291746	196.867037193	10_STRUCTURE	Basic Wall	New Construction	None
5154947	P1d - STUD PARTITION	Walls	False	5.49212598425	63.3844705189	24.5386073531	30_INTERIOR	Basic Wall	New Construction	None
5164996	Concrete_Cast Insitu_250mm	Walls	False	9.84251968504	427.624017274	350.741483985	10_STRUCTURE	Basic Wall	New Construction	None
5297547	Charred Timber_100x70_600mm Intervals	Walls	False	60.2198162730	912.414827498	None	00_FACADE	Curtain Wall	New Construction	None
5315834	Concrete_Cast Insitu_250mm	Walls	False	10.2526246719	436.653120420	358.147244439	10_STRUCTURE	Basic Wall	New Construction	None
5355942	Concept_150mm	Walls	True	15.5183727044	5.81251162502	2.86048800444	00_FACADE	Basic Wall	New Construction	None
5426189	L12e/A45* - STUD LINING	Walls	False	5.53313648294	68.3223067835	39.4512007674	30_INTERIOR	Basic Wall	New Construction	None
5426496	Concrete_Cast Insitu_250mm	Walls	False	18.9468503937	235.903206181	193.490162550	ENSCAPE_TEMP	Basic Wall	New Construction	None
5432228	B1d/V1 - BLOCK WALL	Walls	False	24.1141732283	222.683778701	138.812066776	30_INTERIOR	Basic Wall	New Construction	None
5432403	P12d/A45 - STUD PARTITION WET 1 SIDE	Walls	False	20.2755905512	133.521222772	57.3860898395	30_INTERIOR	Basic Wall	New Construction	None
5522784	P3d - STUD PARTITION WET 2 SIDES	Walls	False	3.35793963255	41.0071349657	15.8754656363	30_INTERIOR	Basic Wall	New Construction	None
5535059	Concept_100mm	Walls	True	2.71723240390	6.68775698222	2.74268248943	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535150	Concept_100mm	Walls	True	9.66960082233	23.3275677402	9.36628297960	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535192	Concept_100mm	Walls	True	28.8733584828	68.2047838177	27.9711219725	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535197	Concept_100mm	Walls	True	19.8449532825	47.8424070580	19.1572186445	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535203	Concept_100mm	Walls	True	29.1029439432	68.7471116769	28.1935333321	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535208	Concept_100mm	Walls	True	7.21550990581	26.5163789477	10.8739467768	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535240	Concept_100mm	Walls	True	8.10102666616	31.0617934478	12.2075094604	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535412	Concept_100mm	Walls	True	40.9387567047	150.431126999	61.6925553637	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535437	Concept_100mm	Walls	True	1.76345144357	4.65000930002	1.90699200296	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535467	Concept_100mm	Walls	True	1.96850393701	2.58333850001	1.05944000164	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535471	Concept_100mm	Walls	True	21.9152892782	28.2220266291	11.5739938603	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535559	Concept_100mm	Walls	True	21.9152892782	23.2234559283	9.52405508869	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535563	Concept_100mm	Walls	True	1.96850393701	1.85139259167	0.759265334512	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535621	Concept_100mm	Walls	True	26.9499512204	35.0982922926	14.3939847000	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535696	Concept_100mm	Walls	True	5.70991871261	7.76287594759	3.07305609767	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535701	Concept_100mm	Walls	True	27.6424322403	36.2761577957	14.8770332167	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535705	Concept_100mm	Walls	True	15.9352067090	21.4485587307	8.57665482296	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535731	Concept_100mm	Walls	True	29.3371136601	38.7707039537	15.8994631086	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535735	Concept_100mm	Walls	True	1.95316933573	2.02511751785	0.830467329111	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535902	Concept_200mm	Walls	True	21.1862889330	17.3772054897	11.4023658069	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
5535957	Concept_200mm	Walls	True	11.7069928239	10.1075708177	6.297997741	HIDE FOR LANDSCAPE	Basic Wall	New Construction	None
