Project Number	Project Name	Project Address	Project Path
2101013.000	MANNING HOSPITAL REDEVELOPMENT STAGE 2	26 York Street,Taree, NSW 2430	\\bvn\data\projects\21\2101013.000\Design\BIM\_Revit\1.0 Project Files\AR_2101013_MBH_IPU BUILDING_2022.rvt
Id	Type	Category	ConceptFlag	Length	Area	Volume	Workset	Family	Phase Created	Phase Demolished
1184372	P7d - STUD PARTITION IMPACT 1 SIDE	Walls	False	1.66994750656	17.1189231267	6.54917557283	AR_BUILDING	Basic Wall	New Construction	None
1185686	PF10d/F120 - FIRE RATED STUD PARTITION	Walls	False	4.52755905512	59.4167855002	28.0709222836	AR_BUILDING	Basic Wall	New Construction	None
1272640	PF10d/F120 - FIRE RATED STUD PARTITION	Walls	False	12.2539370079	146.201620528	69.0716317456	AR_BUILDING	Basic Wall	New Construction	None
1273059	P2d/A40 - STUD PARTITION WET 1 SIDE	Walls	False	5.83989501312	52.2221877777	20.1158150908	AR_BUILDING	Basic Wall	New Construction	None
1273593	P1d/A40 - STUD PARTITION	Walls	False	14.6205420944	136.087639813	52.6848474340	AR_BUILDING	Basic Wall	New Construction	None
1712485	CON_Concrete Retaining Wall_350mm	Walls	False	113.927165354	862.121949938	989.969430703	AR_BUILDING	Basic Wall	New Construction	None
1712646	BLBL-101 - BLOCK WALL_Core Filled	Walls	False	24.0056781764	206.198417797	128.535759126	AR_FACADE	Basic Wall	New Construction	None
1824229	EXT WALL_FCDT-101 BRICK FEATURE PATTERN	Walls	False	18.1494653331	204.043048976	112.693316703	AR_FACADE	Basic Wall	New Construction	None
1824236	EXT WALL_FCDT-101 BRICK FEATURE PATTERN	Walls	False	4.17635875586	65.3240994579	36.5476869230	AR_FACADE	Basic Wall	New Construction	None
1839955	PF10d/F120 - FIRE RATED STUD PARTITION	Walls	False	16.0597112861	153.627911422	72.5801156327	AR_BUILDING	Basic Wall	New Construction	None
1874866	PF10d/F120 - FIRE RATED STUD PARTITION	Walls	False	28.3299115273	271.021944032	128.041863322	AR_BUILDING	Basic Wall	New Construction	None
1881349	PF10d/F120 - FIRE RATED STUD PARTITION	Walls	False	18.9238845144	197.316471022	93.2203800103	AR_BUILDING	Basic Wall	New Construction	None
1881606	Concept_Cold Room_120mm	Walls	True	11.2139107612	152.330860217	59.9727796131	AR_BUILDING	Basic Wall	New Construction	None
1883176	P7d - STUD PARTITION IMPACT 1 SIDE	Walls	False	3.68766404199	28.5738765922	11.0285973753	AR_BUILDING	Basic Wall	New Construction	None
1883841	P7d - STUD PARTITION IMPACT 1 SIDE	Walls	False	10.4166666667	63.9268639649	24.7072709077	AR_BUILDING	Basic Wall	New Construction	None
1886979	P11d/A45 - STUD PARTITION	Walls	False	9.43897637795	94.3693554054	40.5590077366	AR_BUILDING	Basic Wall	New Construction	None
1887460	P1d/A40 - STUD PARTITION	Walls	False	9.56200787402	126.441502883	48.9504505912	AR_BUILDING	Basic Wall	New Construction	None
1887734	P15d/A45 - STUD PARTITION IMPACT 1 SIDE	Walls	False	9.46030183727	87.1015630920	37.0463726104	AR_BUILDING	Basic Wall	New Construction	None
