"";"Glazing_Residential Facade";"Glazing_Residential Facade_East";"Glazing_Residential Facade_Penthouse_350mm";"LV05 Shear Wall Make-up Panel";"Glazing_Residential Facade_Podium_350mm";"Curtain Wall 1";"Glazing_Facade_Podium_270mm";"Glazing_Plant Louvre";"Glazing_10.0mm Face";"Corner Column Cladding";"Blockwork_Core Filled_190mm";"Concrete_Cast Insitu_150mm";"Glazing_Residential Facade_East_300mm";"Glazing_6.0mm Centre";"L8c - STUD LINING IMPACT";"PF10c/F120 - FIRE RATED STUD PARTITION";"P10d - STUD PARTITION IMPACT / FC";"P8c - STUD PARTITION IMPACT 2 SIDES";"P18c/A45 - STUD PARTITION ACOUSTIC FC 1 SIDE";"IWS-301_RW35_Internal Glazing_Sapphire Maxline 116x45";"L8a/T1.0 - STUD LINING";"P5c/A45* - STUD PARTITION FC 2 SIDES";"Brick veneer facade";"Screen";"P15c/A45 - STUD PARTITION IMPACT 1 SIDE";"Concrete_200mm";"P4c - STUD PARTITION FC 1 SIDE";"Glazing_Sapphire Maxline 116x45";"Concrete_250mm";"Concrete_190mm";"Concrete_150mm";"Glazing_Commercial Suite_Roof Pavilion";"L16c/A45* - STUD LINING ACOUSTIC";"P10c - STUD PARTITION IMPACT / FC";"L10d/A45* - STUD LINING FC";"L7a - BATTEN LINING IMPACT";"P55 - STAGGERED STUD PARTITION";"L8d - STUD LINING IMPACT";"Concrete_300mm";"L10d/A35* - STUD LINING FC";"P5d/A40 - STUD PARTITION FC 2 SIDES";"IWS-302_RW45_Internal Glazing_Sapphire Maxline 116x45";"P1d/A40 - STUD PARTITION";"L12d/A45* - STUD LINING";"L10d/A40* - STUD LINING FC";"L10d - STUD LINING FC";"P10c/A45* - STUD PARTITION IMPACT / FC";"P74c/A55 - DOUBLE STUD PARTITION  IMPACT 2 SIDES";"P5c - STUD PARTITION FC 2 SIDES";"IWS-302_RW40_Internal Glazing_Sapphire Maxline 116x45";"ILS-401 - TILE FINISH";"L9a - BATTEN LINING FC";"L5# - DIRECT FIX FIRE RATED LINING";"P8d/A40 - STUD PARTITION IMPACT 2 SIDES";"LF21d/F120 - FIRE RATED STUD LINING";"L8c/A45* - STUD LINING IMPACT";"LF21c/F120 - FIRE RATED STUD LINING";"LB2 - 18mm PLYWOOD STUD LINING";"P4e/A40 - STUD PARTITION FC 1 SIDE";"L1a - BATTEN LINING";"L12c/A40 - STUD LINING";"18_toilet partition";"L12d - STUD LINING";"L8d/A45* - STUD LINING IMPACT";"BAL - 107_WALKWAY";"CLD-501 - 18mm PLYWOOD BATTEN LINING";"Bulkhead Wall_50mm";"L2c/A45* - STUD LINING";"CLD-xxx - Pinboard";"GLASS WALL";"Concrete_400mm";"L2d - STUD LINING";"CLD-401 - CERAMIC CLADDING";"JOI-xxx_STEM ART SPACE JOINERY 300D";"AUDITORIUM BATTENS";"JOI-xxx_ THEATRE BAND CURVED";"CON_Concrete Retaining Wall_350mm";"EXT WALL_FCDT-204  FC FACADE MORTARY BUILDING & L2 PODIUM";"EXT WALL_FCDT-00XX FC FACADE PODIUM WITH INTEGRATED FINS";"CON_Concrete Wall_350mm_F120";"EXT WALL_FCDT-501_METAL CLADDING (25MM/70MMCAVITY/6MM T.B/6MM RAB";"BLBL-101 - BLOCK WALL_Core Filled_FRL";"EXTERNAL WALL_FRAME_150MM STUD/10MM TOLERANCE";"EXT WALL_FCDT-104 BRICK";"EXT WALL_FCDT-105 BRICK LARGER CAVITY";"EXT WALL_FCDT-101 BRICK FEATURE PATTERN";"CON_Concrete Wall_250mm_F120";"CON_Concrete Wall_300mm_FRL 120";"P7d/A35 - STUD PARTITION IMPACT 1 SIDE";"PF10d/F120/A50 - FIRE RATED STUD PARTITION";"PF10d/F120 - FIRE RATED STUD PARTITION";"P16d/A50 - STUD PARTITION ACOUSTIC";"P11d/A45 - STUD PARTITION";"P7d - STUD PARTITION IMPACT 1 SIDE";"P2d/A40 - STUD PARTITION WET 1 SIDE";"BLBL-101 - BLOCK WALL_Core Filled";"P15d/A45 - STUD PARTITION IMPACT 1 SIDE";"P1d/A35 - STUD PARTITION";"P8d - STUD PARTITION IMPACT 2 SIDES";"CON_Concrete Wall_200mm_F120";"EXTERNAL WALL_FRAME FIRE RATED 150MM STUD";"L1c - BATTEN LINING";"LF35/F120 - FIRE RATED SHAFT WALL";"P12d/A45 - STUD PARTITION WET 1 SIDE";"P12d/A40 - STUD PARTITION WET 1 SIDE";"L2b - STUD LINING";"STRUCTURE_1200 Wide Concrete";"P61d - DOUBLE STUD PARTITION";"EXT WALL_FCDT-201 FC FACADE L3-L7";"LXX - STUD LINING - EXTERNAL WALL";"L8d/A35* - STUD LINING IMPACT";"P7d/A40 - STUD PARTITION IMPACT 1 SIDE";"EXTERNAL WINDOW WALL_FCDT-300 SYSTEM - SPINE";"L2d/A40* - STUD LINING";"L2d/A35* - STUD LINING";"P1d - STUD PARTITION";"P9d - STUD PARTITION IMPACT / WET";"BLBL-102 - BLOCK WALL_Core Filled";"CON_Concrete Wall_300mm";"EXT WALL_FCDT-102 BRICK VERTICAL COURSING TOP BAND";"EXT WALL_FCDT-106 BRICK VERTICAL COURSING TOP BAND top cavity";"CON_Concrete Shear Wall_200mm";"P9d/A40 - STUD PARTITION IMPACT / WET";"P2d/A35 - STUD PARTITION WET 1 SIDE";"L4d - STUD LINING WET";"L7c - BATTEN LINING IMPACT";"L8b - STUD LINING IMPACT";"L4d/A40* - STUD LINING WET";"P2d - STUD PARTITION WET 1 SIDE";"P3d/A40 - STUD PARTITION WET 2 SIDES";"L4b - STUD LINING WET";"P9d/A35 - STUD PARTITION IMPACT / WET";"L4d/A35* - STUD LINING WET";"P13d/A45 - STUD PARTITION WET 2 SIDES";"PF27a/F120/A55 - FIRE RATED STAGGERED STUD PARTITION";"L3c - BATTEN LINING WET";"P16d/A55 - STUD PARTITION ACOUSTIC";"Existing_120mm";"EXT_GLAZING_FCDT-400_6.0mm Centre";"L2d/A45* - STUD LINING";"L8d/A40* - STUD LINING IMPACT";"P8d/A35 - STUD PARTITION IMPACT 2 SIDES";"PF10d/F120/A45 - FIRE RATED STUD PARTITION";"LF9# - DIRECT FIX FIRE RATED LINING";"CON_Concrete Wall_225mm";"Concrete_Cast Insitu_Structural Upstand";"Feature Wall Colour";"L2 Lift Core Feature Wall 4";"L2 Lift Core Feature Wall 1";"L2 Lift Core Feature Wall Skirt";"EXTERNAL_FC FACADE L3-L7 HIGHLIGHTS - DO NOT TAG";"EXTERNAL_PODIUM SCREEN_SCRN-401";"Walls 3";"EXT WALL_FCDT-303 FC SPANDRAL MAIN ENTRANCE SPINE";"EXT WALL_FCDT-201";"EXTERNAL_PODIUM SCREEN_SCRN-402";"EXTERNAL_PODIUM SCREEN_TS";"EXT WALL_FCDT-103 RECESSED BRICK";"L2 Lift Core Feature Wall White";"INTERNAL_Plant Room Mesh Wall";"LF9a - FIRE RATED BATTEN LINING";"LAMINATE SPLASHBACK BASIN TYPE B";"CON_Concrete Wall_150mm";"EXTERNAL_Chain Wire Mesh Fence_unconstrained";"Brickwork_Single_110mm";"L15 - PLANT FACADE LINING";"P7e/A35 - STUD PARTITION IMPACT 1 SIDE";"Curtain Wall - Spine_see Brett_no grids";"L1# - DIRECT FIX LINING";"Brickwork_120mm";"P11d/A40 - STUD PARTITION";"L4d/A45* - STUD LINING WET";"P12d/A35 - STUD PARTITION WET 1 SIDE";"EXTERNAL_PODIUM SCREEN_BSBS-110";"L12e/A45* - STUD LINING";"B1d/V1 - BLOCK WALL";"Concrete_Cast Insitu_250mm";"P61d/A45 - DOUBLE STUD PARTITION";"Charred Timber_1200mm Intervals";"EWS-103 - 110mm";"EWS-101A - Charred Timber";"P1e/A35 - STUD PARTITION";"STR_600 - SHOARING WALL";"Charred Timber_100x70_600mm Intervals";"P21e/A45 - STUD PARTITION";"EWS-103 - 600mm - Flemish Bond";"EWS-140 - GLAZING SYSTEM 2000Centres";"EWS-105 - GLAZING SYSTEM";"WIN - 101 - GLAZING SYSTEM";"PM4/A35 - STUD PARTITION";"Partition Type 1 - P1d/XX";"P21d/A50 - STUD PARTITION";"P3d - STUD PARTITION WET 2 SIDES";"P12e/A45 - STUD PARTITION WET 1 SIDE";"P22e/A45 - STUD PARTITION WET 1 SIDE";"P11e/A45 - STUD PARTITION";"PF11d/F120/A50 - FIRE RATED STUD PARTITION WET 1 SIDE";"P22d/A50 - STUD PARTITION WET 1 SIDE";"Charred Timber_600mm Intervals";"Charred Timber_600mm Intervals - Corners";"EWS - 110 - Charred Timber_600mm Intervals";"P1e/A40 - STUD PARTITION";"Concrete - 300mm";"L2d/T1.5 - STUD LINING";"LB1# - 18mm OSB BATTEN LINING";"L2b/35* - STUD LINING";"EWS-103 - PERFORATED BRICK CURTAIN WALL - FLEMISH";"EWS-103 - PERFORATED BRICK CURTAIN WALL";"EWS-103 - 600mm - Stretcher Bond";"EWS - 141 - 380mm - TPZ - Windows Seat";"EWS-130 - Charred Timber_100x70_600mm Intervals_Temp-Test 2";"01_Facade GLASS BEHIND TIMBER FIN 1500 Intervals";"LB3# - 18mm PLYWOOD BATTEN LINING";"Concrete_Cast Insitu_200mm";"EWS-103 - 300mm - Flemish Bond";"P11d/A35 - STUD PARTITION";"LB5 - 18mm PERF. PLYWOOD BATTEN LINING";"LB5b - 18mm PERF. PLYWOOD BATTEN LINING";"LB2d/T1.5 - 18mm OSB STUD LINING";"LB6d/T1.5 - 18mm PERF. PLY STUD LINING";"LF1b - FIRE RATED BATTEN LINING";"L3b - BATTEN LINING WET";"L1b - BATTEN LINING";"L2d/A50* - STUD LINING";"LB7a - 18mm GALVANISED BATTEN LINING";"Concrete_Cast Insitu_300mm";"Charred Timber_100x70_600mm Intervals_Temp-Test";"LB3b - 18mm PLYWOOD BATTEN LINING";"LB4d/T1.5 - 18mm PLY STUD LINING";"L2e/A40* - STUD LINING";"EWS - 142 - 740mm - TPZ - Bulkhead";"LB1b - 18mm OSB BATTEN LINING";"LB8 - 18mm PVC RENDERED LINING";"LB3d - 18mm PLYWOOD BATTEN LINING";"LB7 - 18mm GALVANISED BATTEN LINING";"P1a - STUD PARTITION";"STR_300 - RETAINING WALL";"L4d/A45* - STUD LINING";"Concretet_150mm"
"P1d - STUD PARTITION";23;26;29;21;27;17;19;19;19;19;19;16;26;18;15;19;13;17;25;46;14;18;19;17;20;18;12;26;18;18;18;28;21;14;16;20;12;14;18;16;16;46;4;14;16;11;19;30;13;46;18;17;25;20;25;20;26;19;16;14;14;8;9;19;15;22;18;15;16;18;18;9;21;27;14;24;18;43;42;19;38;26;25;17;26;26;19;19;19;22;18;14;5;15;16;22;19;4;16;19;28;14;23;16;16;10;24;8;25;19;19;19;34;14;14;0;14;22;17;36;47;19;18;16;12;20;15;17;12;17;13;18;17;17;33;18;14;17;26;14;19;20;22;26;17;31;18;20;20;22;40;26;18;36;16;26;21;24;22;22;21;27;17;38;18;17;20;27;16;19;5;17;16;27;15;17;16;12;21;18;19;5;17;27;6;19;28;20;21;6;22;5;13;17;18;6;33;17;21;29;28;5;18;14;16;14;34;26;20;26;45;39;20;16;19;5;25;26;20;25;20;18;14;14;23;16;35;20;20;15;23;16;19;19;22;1;17;14;18
"P9d - STUD PARTITION IMPACT / WET";27;27;31;26;29;26;29;28;28;29;29;25;27;28;16;30;5;7;22;45;27;17;27;30;12;29;12;30;29;29;29;34;26;6;26;21;23;15;29;26;15;45;18;27;26;21;11;20;12;45;28;23;28;10;32;21;32;26;16;25;27;22;22;20;27;28;30;27;26;31;29;21;26;28;26;27;27;43;41;28;36;30;31;27;28;30;28;28;10;33;29;16;19;6;15;29;11;18;6;28;28;25;29;16;16;22;27;22;27;21;20;10;34;26;26;14;0;29;28;36;42;27;4;15;17;21;16;22;11;15;18;4;22;16;42;21;16;29;28;26;20;10;33;28;28;30;28;26;26;27;39;31;31;34;29;31;28;29;27;26;26;29;28;37;29;26;11;31;26;30;19;22;16;31;28;28;25;26;27;31;28;19;27;31;20;29;31;27;25;19;23;19;11;17;17;20;33;16;27;30;28;19;29;26;25;26;35;29;29;26;42;39;27;25;29;19;28;29;31;30;27;21;25;26;28;25;34;27;30;27;27;25;27;26;27;15;26;26;28
"BLBL-102 - BLOCK WALL_Core Filled";25;28;31;24;28;26;24;23;24;24;13;26;28;23;24;31;30;29;35;43;23;30;23;25;33;24;26;27;24;24;24;30;28;30;25;24;28;24;24;25;29;42;22;23;24;21;34;38;26;42;19;23;28;32;28;25;28;21;28;21;23;23;22;25;23;21;25;24;22;27;24;23;21;29;26;23;25;41;42;25;39;5;27;25;25;25;25;25;33;34;31;30;23;29;29;1;33;23;29;25;27;21;24;30;30;23;26;25;24;25;25;32;34;23;24;22;29;0;23;33;45;25;32;30;23;24;24;23;27;29;23;33;24;30;42;22;30;28;28;24;24;33;34;28;23;32;24;21;21;24;41;27;28;36;26;27;24;27;24;24;25;27;23;35;21;19;33;27;21;24;23;24;30;27;23;18;26;26;24;24;19;23;22;29;23;21;27;20;21;23;26;23;27;30;30;23;42;30;24;31;27;22;25;23;19;23;32;27;21;25;44;39;22;26;21;23;25;25;21;25;24;22;21;23;26;26;36;22;22;23;21;19;21;22;25;22;23;24;24
"CON_Concrete Wall_300mm";21;25;30;21;27;11;18;17;14;14;15;15;25;13;21;31;28;29;36;46;20;30;16;9;33;5;25;25;5;5;5;30;27;27;24;23;25;22;5;24;30;46;21;21;24;19;32;41;25;46;18;19;27;34;29;26;28;22;30;16;20;16;17;27;16;26;11;19;16;12;5;16;22;29;15;23;10;46;43;6;40;26;27;17;28;28;6;9;33;36;32;29;22;29;29;23;34;21;30;6;25;16;23;30;30;16;19;23;24;23;27;33;33;20;20;17;28;23;0;39;50;6;32;29;18;22;22;23;25;30;18;32;23;31;46;18;29;12;25;20;27;34;36;28;0;30;14;16;16;20;41;24;12;36;12;24;18;22;20;19;25;26;0;36;14;21;33;27;18;11;22;23;30;24;21;14;15;27;20;13;19;21;16;27;22;22;31;20;21;21;21;22;26;30;30;22;47;30;20;29;30;21;5;20;20;19;39;29;21;30;46;42;24;15;22;22;29;30;24;30;25;19;16;20;26;15;35;24;25;20;26;20;20;24;25;17;15;20;5
"EXT WALL_FCDT-102 BRICK VERTICAL COURSING TOP BAND";37;36;38;38;36;38;40;40;39;36;36;37;36;40;35;37;36;37;36;45;37;38;35;42;37;42;36;40;42;42;42;37;37;36;37;34;36;35;42;37;38;44;36;38;36;36;38;41;37;44;37;36;36;38;37;35;37;38;37;37;37;36;38;35;39;37;41;38;37;43;42;38;33;36;38;38;35;32;32;38;29;35;34;28;22;21;38;38;37;39;37;36;37;36;37;34;37;37;37;38;34;37;37;37;37;38;36;36;29;37;35;37;37;37;38;36;36;33;39;0;12;38;37;37;37;34;35;36;36;38;37;37;37;38;44;36;36;39;36;38;34;38;39;36;39;35;37;36;36;37;38;36;44;28;35;36;35;27;37;38;36;35;39;36;35;37;37;36;36;39;36;37;37;36;38;39;37;37;36;41;35;37;35;37;37;34;38;35;36;37;39;36;37;37;37;37;43;37;36;37;35;37;41;37;37;38;36;33;33;36;45;39;38;37;34;37;37;37;38;36;36;36;37;37;37;37;40;38;38;38;35;37;36;38;37;36;34;38;41
"EXT WALL_FCDT-106 BRICK VERTICAL COURSING TOP BAND top cavity";46;44;45;46;45;49;48;46;49;45;47;45;44;49;44;45;43;43;43;46;48;46;44;53;43;52;44;50;52;52;52;42;45;43;47;43;45;44;52;47;45;46;46;49;46;46;45;47;45;46;47;46;44;44;45;44;45;46;45;48;48;47;49;44;48;43;51;49;48;54;52;49;44;47;47;44;46;35;38;48;33;44;42;39;28;30;48;48;43;46;45;44;47;42;44;45;43;47;43;48;44;48;45;45;44;49;45;46;38;44;44;43;45;48;49;47;42;45;50;12;0;48;43;45;47;43;44;46;44;45;47;43;47;46;48;46;45;50;45;49;43;44;46;44;50;46;48;47;47;46;42;44;55;33;46;44;43;37;45;46;43;46;50;45;46;47;43;44;46;50;46;47;45;44;49;50;45;47;46;52;46;48;46;46;48;45;46;45;46;48;46;46;45;45;45;48;47;44;46;45;44;47;52;48;45;49;42;42;44;44;48;46;44;45;45;47;42;42;46;45;43;46;48;48;44;45;45;44;47;49;47;45;46;44;44;47;45;49;52
"CON_Concrete Shear Wall_200mm";20;24;29;21;26;16;18;18;16;16;17;14;24;16;20;28;27;28;37;44;20;31;16;15;32;11;25;25;11;11;11;28;28;26;23;22;23;21;11;23;31;44;22;21;23;20;31;40;26;44;18;18;26;33;28;25;27;22;30;16;20;17;18;26;17;26;15;19;16;17;11;17;22;28;17;22;8;45;42;6;39;26;25;17;27;27;6;8;32;33;29;30;23;28;30;25;33;22;29;6;25;16;20;31;31;17;23;22;24;23;26;32;32;20;20;19;27;25;6;38;48;0;31;30;20;21;21;23;26;30;20;31;23;31;42;19;30;17;24;20;26;33;33;27;6;29;16;18;18;19;40;23;18;36;16;23;20;21;20;19;24;27;6;34;15;21;32;26;18;17;23;23;31;23;21;17;14;26;20;17;21;22;15;26;23;21;29;21;22;22;21;23;26;31;31;23;43;31;20;28;28;22;10;20;20;19;38;28;21;28;44;40;24;14;21;23;29;30;24;30;24;19;16;20;26;14;35;24;25;20;24;20;20;24;25;19;16;20;11
"P9d/A40 - STUD PARTITION IMPACT / WET";28;28;32;29;30;30;32;31;31;32;33;29;28;31;20;28;9;11;19;45;25;14;31;34;9;33;15;32;33;33;33;34;23;9;23;24;26;19;33;24;11;45;14;24;22;25;8;18;16;45;29;26;32;6;30;18;31;30;12;28;23;26;26;17;30;29;34;24;29;34;33;25;28;30;29;29;30;42;40;32;37;32;33;31;32;34;32;32;8;30;27;13;16;10;11;32;8;16;10;32;31;29;27;13;12;26;31;24;31;25;18;6;35;22;24;18;4;32;32;37;43;31;0;13;21;25;20;18;15;11;21;2;20;13;40;25;14;33;32;23;16;8;30;32;32;33;31;30;30;31;39;31;35;34;33;31;31;33;31;30;29;32;32;38;32;30;9;31;30;34;15;19;14;32;25;29;29;23;30;35;30;17;27;32;17;31;29;29;29;17;27;16;15;14;14;17;30;13;30;31;31;15;33;25;28;25;35;30;30;30;41;39;30;29;31;17;32;32;30;30;30;25;29;23;30;29;35;30;30;23;31;28;31;30;31;18;28;23;32
"P2d/A35 - STUD PARTITION WET 1 SIDE";27;29;30;28;29;27;29;28;30;30;30;27;29;29;23;30;16;13;14;44;24;9;29;32;9;30;9;28;30;30;30;32;22;16;21;27;24;22;30;20;8;44;14;21;22;23;15;19;11;44;27;26;30;10;27;21;28;27;7;25;22;24;23;20;28;27;32;21;27;32;30;22;27;29;27;29;29;41;40;29;39;30;31;29;30;32;29;29;6;32;29;13;14;10;2;30;8;12;12;29;29;26;28;2;3;23;28;22;31;24;19;8;31;21;19;16;15;30;29;37;45;30;13;0;20;28;23;19;4;5;21;11;17;5;37;25;12;31;30;20;21;8;31;30;29;33;29;27;27;26;40;30;33;32;30;30;28;29;26;28;25;31;29;36;30;26;7;27;26;32;15;18;1;30;22;28;27;21;27;33;29;13;26;31;14;28;31;26;27;13;26;14;7;3;3;15;21;3;27;31;31;15;30;21;25;21;35;30;26;29;42;38;27;27;28;13;29;30;26;26;26;25;26;21;28;27;37;27;26;22;29;25;27;27;29;16;27;21;31
"L4d - STUD LINING WET";22;24;28;20;27;17;20;19;19;19;20;19;24;18;7;31;20;22;31;43;11;22;19;19;26;19;17;24;19;19;19;33;14;21;10;12;22;6;19;10;21;43;16;11;10;5;25;34;18;43;16;10;25;25;23;11;24;15;21;11;10;19;6;11;16;24;18;10;16;19;19;5;20;28;18;23;18;43;42;20;36;26;25;18;26;29;20;20;25;34;30;21;17;21;20;23;26;16;21;20;27;11;23;21;21;6;23;20;25;11;11;25;33;10;10;12;17;23;18;37;47;20;21;20;0;12;7;5;16;21;1;21;5;22;44;7;21;16;25;10;11;25;34;26;18;32;19;20;20;22;39;27;19;35;18;27;22;24;21;22;22;25;18;37;16;16;26;28;15;20;17;5;21;27;11;18;19;24;20;19;22;17;17;26;17;20;28;17;16;16;23;17;17;21;21;17;38;21;20;28;29;16;19;10;16;10;34;27;23;22;43;38;21;19;20;17;26;27;16;22;22;7;11;10;23;19;33;21;15;10;23;16;18;20;22;13;15;9;18
"L7c - BATTEN LINING IMPACT";22;24;29;22;27;21;22;22;21;22;23;20;24;23;6;31;21;22;33;41;19;28;21;23;26;23;22;24;23;23;23;30;19;20;18;1;23;7;23;18;28;41;24;20;18;13;25;30;23;41;21;7;26;27;28;11;27;21;27;9;18;22;15;12;21;22;23;18;21;24;23;14;24;30;24;24;20;41;42;22;36;27;27;21;26;28;22;22;25;35;32;27;25;21;28;24;27;24;23;22;28;8;24;29;29;14;25;24;26;17;12;25;34;19;19;20;21;24;22;34;43;21;25;28;12;0;7;17;24;29;12;25;17;30;41;6;27;22;26;19;12;27;35;27;22;31;22;23;23;23;39;28;25;36;23;28;24;24;24;24;21;25;22;36;22;19;25;29;18;24;25;17;29;28;20;23;20;28;22;24;23;24;21;26;25;23;28;20;18;24;23;25;25;29;29;25;42;29;22;29;27;24;22;19;15;18;35;27;26;25;41;36;19;20;23;25;24;25;22;27;21;7;9;19;21;20;33;19;23;19;24;15;20;19;21;20;19;19;22
"L8b - STUD LINING IMPACT";21;25;30;20;27;20;22;21;19;22;22;20;25;21;1;31;16;17;30;42;13;24;19;22;22;23;18;24;23;23;23;31;15;16;13;7;22;1;23;13;23;42;19;15;13;8;21;30;19;42;20;12;26;21;27;6;27;18;22;14;14;20;10;6;19;25;20;14;19;22;23;9;23;29;21;24;21;42;42;22;35;27;27;19;26;28;22;23;21;35;31;22;20;17;23;24;22;19;17;22;28;14;23;24;24;8;24;22;26;12;6;21;34;14;14;15;16;24;22;35;44;21;20;23;7;7;0;12;19;24;6;20;12;25;42;12;22;19;26;14;6;21;35;27;22;32;21;21;21;22;39;27;22;35;21;27;23;24;23;23;23;25;22;37;20;19;21;29;18;22;20;12;24;27;15;21;20;26;22;22;22;19;20;27;20;22;27;18;17;19;23;20;20;24;24;20;41;24;22;30;28;19;22;14;19;12;35;27;25;25;42;38;22;20;22;20;27;27;20;26;22;11;13;14;25;20;33;21;20;14;24;18;19;22;24;15;18;14;22
"L4d/A40* - STUD LINING WET";24;26;30;23;29;22;23;22;22;22;22;20;26;21;12;30;24;27;30;43;10;19;23;24;25;24;22;26;24;24;24;34;11;24;6;16;24;11;24;7;18;43;13;7;5;9;22;33;23;43;17;14;25;22;22;8;23;17;18;15;8;23;11;7;20;24;23;7;20;23;24;10;20;28;23;23;20;42;41;24;37;26;25;23;27;30;24;23;24;32;29;19;15;26;17;23;24;15;26;24;27;16;22;19;18;11;24;22;26;16;8;22;34;5;7;17;22;23;23;36;46;23;18;19;5;17;12;0;21;18;6;20;2;20;42;12;20;21;26;6;6;24;32;26;23;32;23;23;23;24;39;27;24;34;23;27;22;26;23;24;24;25;23;37;20;19;25;27;19;25;14;1;20;27;8;19;20;22;22;23;22;16;17;27;16;20;28;19;20;16;24;15;22;20;20;16;36;19;22;30;29;14;24;9;19;9;34;27;23;23;43;38;23;20;20;16;27;28;15;21;24;12;16;6;25;20;34;23;14;6;24;19;20;22;24;17;16;5;23
"P2d - STUD PARTITION WET 1 SIDE";25;28;30;25;29;23;26;25;26;27;26;23;28;26;19;30;12;9;17;44;25;12;25;28;12;26;5;27;26;26;26;32;25;13;24;24;23;18;26;24;10;44;16;24;24;19;18;22;7;44;24;23;26;12;28;24;29;23;9;22;24;20;19;23;25;26;28;24;24;29;26;18;24;27;23;27;25;41;40;25;38;29;29;25;27;28;25;25;10;34;30;15;17;6;4;27;11;16;8;25;26;22;27;5;5;19;26;20;28;20;23;10;30;23;23;12;11;27;25;36;44;26;15;4;16;24;19;21;0;7;17;15;21;8;40;22;15;27;26;23;23;12;34;27;25;31;26;23;23;22;40;29;29;32;26;29;26;25;22;24;23;28;25;35;26;23;11;27;22;28;17;21;5;28;25;27;23;24;26;29;27;17;26;30;17;27;31;25;23;17;22;16;3;6;6;18;23;5;26;30;28;17;26;23;22;23;35;29;25;25;43;38;25;23;27;17;26;27;27;27;23;22;22;23;26;23;36;25;27;24;25;22;23;24;25;13;25;24;27
"P3d/A40 - STUD PARTITION WET 2 SIDES";28;30;31;28;30;29;30;29;31;31;31;28;30;30;24;30;17;11;16;45;24;7;30;32;11;31;10;30;31;31;31;32;23;17;22;28;25;23;31;23;4;45;13;23;21;24;16;18;9;44;27;27;30;6;27;22;28;27;7;26;22;25;25;21;29;27;33;23;28;33;31;24;27;30;28;29;29;40;39;30;39;30;32;30;31;32;30;31;10;32;29;13;15;12;3;29;10;15;10;30;30;27;27;5;4;25;29;23;32;25;22;8;32;21;23;17;15;29;30;38;45;30;11;5;21;29;24;18;7;0;21;13;20;2;39;26;14;32;31;22;20;8;32;30;30;33;30;29;29;28;40;31;34;33;31;31;29;30;28;29;26;31;30;36;31;28;11;27;27;33;14;19;6;30;24;29;28;22;28;34;29;16;26;31;16;29;28;27;27;16;26;15;4;6;6;16;22;5;28;30;30;14;31;24;26;24;35;31;27;29;42;38;28;28;29;16;30;30;29;27;27;26;27;22;28;28;36;28;28;22;29;26;28;27;29;17;27;22;31
"L4b - STUD LINING WET";22;24;28;20;27;17;20;19;19;19;20;19;24;18;7;31;21;22;31;43;11;22;19;19;26;19;17;24;19;19;19;33;14;21;10;12;22;7;19;11;21;43;16;11;10;6;25;34;18;43;16;10;25;25;24;11;24;15;21;11;10;19;7;11;16;24;17;10;17;19;19;6;20;28;19;23;18;43;42;20;36;26;25;18;26;29;20;20;26;35;31;22;17;22;20;23;26;17;22;20;27;11;23;21;21;5;23;21;25;11;12;25;34;10;11;13;18;23;18;37;47;20;21;21;1;12;6;6;17;21;0;22;6;22;44;7;22;16;25;10;11;26;34;26;18;32;19;20;20;22;39;27;19;35;18;27;22;24;21;22;22;25;18;37;16;16;26;28;15;19;17;6;22;27;11;18;19;24;21;19;22;17;17;27;17;20;28;17;16;16;23;18;18;21;21;17;39;22;21;29;29;16;19;11;16;9;34;27;23;22;43;39;21;19;20;18;26;26;17;23;21;6;10;11;23;19;34;20;16;10;23;15;18;21;22;13;15;10;18
"P9d/A35 - STUD PARTITION IMPACT / WET";28;28;32;29;30;30;32;31;31;32;33;29;28;31;20;29;9;11;19;45;26;14;31;34;9;33;16;32;33;33;33;34;23;9;23;24;26;19;33;22;13;45;16;24;24;25;8;17;16;45;30;26;32;8;31;18;32;30;14;28;25;26;26;17;30;29;34;24;29;34;33;25;29;30;29;29;30;43;41;32;37;33;33;31;32;34;32;32;6;31;28;14;16;10;13;33;8;14;10;32;31;29;28;13;14;26;31;24;31;25;16;8;35;24;22;18;4;33;32;37;43;31;2;11;21;25;20;20;15;13;22;0;18;13;39;24;13;33;32;23;18;6;30;32;32;33;31;30;30;31;39;31;35;34;33;31;31;33;31;30;29;32;32;38;32;29;7;31;30;34;17;19;12;32;25;29;29;23;30;35;30;15;28;32;17;31;31;28;29;15;27;17;15;14;14;17;31;14;30;31;32;17;33;24;28;24;35;30;30;30;41;39;29;29;31;15;31;32;29;29;30;24;29;24;30;29;35;29;29;25;31;28;31;29;31;18;29;23;32
